,word,match_rate
0,fluyt,0.8855527130739195
1,twink,0.9163188366769893
2,middy,0.7625555405951259
3,bikky,0.666621785377676
4,quink,0.8126430591086576
5,cundy,0.8834657331358556
6,bundh,0.8279924599434496
7,tuktu,0.5321125622727885
8,dixit,0.7025043759256766
9,guqin,0.8172882725191868
10,dicty,0.9818903998922849
11,thing,0.9758987478120371
12,nunny,0.5681297966877609
13,bundy,0.8559983842735963
14,bilby,0.7878012656523495
15,giddy,0.7275481351824424
16,cunit,1.0620708226740272
17,licit,0.886023966608321
18,likin,0.8467752793860239
19,vinny,0.7095731789416992
20,licht,1.0159552982361653
21,might,0.9087787801265652
22,mivvy,0.6424532112562272
23,nymph,0.8125757371751716
24,billy,0.7878012656523495
25,mincy,0.9534805439612226
26,bippy,0.706005116466945
27,kutch,0.8053049683586913
28,kingy,0.8881782684798707
29,gummy,0.6186212468022082
30,iddut,0.8711458193079306
31,which,0.6281136394237242
32,hunky,0.8110273327049953
33,hinny,0.7875319779184058
34,tiddy,0.8386293254342265
35,nuddy,0.7402046586777973
36,mythi,0.9491046182846371
37,gimpy,0.8604416318836677
38,jugum,0.48350612629594725
39,gundi,0.979803419954221
40,pilch,0.9396122256631211
41,mingi,0.7698936313450923
42,buchu,0.5794398815133971
43,cutin,1.0620708226740272
44,ninny,0.6576006462905615
45,pight,0.9085094923926215
46,jiffy,0.5350074054126834
47,climb,0.9257439073650195
48,miltz,0.9258112292985055
49,punny,0.7204793321664198
50,pygmy,0.580517032449172
51,chuff,0.5379695704860643
52,windy,0.9046721421839236
53,click,0.7702975629460078
54,wiggy,0.6304699070957318
55,flung,0.8362730577622189
56,bindi,0.7875319779184058
57,butut,0.5349400834791975
58,tufty,0.651407028409856
59,biffy,0.6279789955567524
60,blind,1.0216776625824693
61,lymph,0.8269826309411606
62,fizzy,0.5426147838965935
63,pipit,0.6609667429648579
64,fifty,0.7408778780126565
65,gibli,0.7474754274942776
66,fluty,0.8855527130739195
67,gungy,0.6857412144876801
68,mukti,0.9646559849198869
69,gulph,0.8244917194021812
70,pitch,0.9341591490507607
71,fling,0.9257439073650195
72,dilli,0.6861451460885957
73,klick,0.7702975629460078
74,lumpy,0.8875050491450115
75,bitty,0.7823481890399893
76,cuing,0.9509896324222432
77,chizz,0.5835465194560387
78,picky,0.8464386697185943
79,mizzy,0.6209101925407298
80,lichi,0.787262690184462
81,immit,0.6612360306988017
82,puddy,0.6728154032583816
83,twiny,0.9612898882455904
84,glugg,0.5422108522956779
85,linny,0.891746330954625
86,judgy,0.660899421031372
87,umpty,0.8820519725326511
88,ginny,0.7752120640904807
89,fully,0.6568601050222163
90,wifty,0.8158745119159823
91,vutty,0.6290561464925273
92,unkut,0.751851353170863
93,jimpy,0.7656523495354787
94,puffy,0.5750639558368116
95,tiyin,0.8862932543422647
96,puttu,0.5714958933620573
97,buddy,0.6362595933755217
98,dinic,0.8149993267806651
99,tithi,0.6385485391140433
100,wight,0.8311565908172883
101,plink,0.999124814864683
102,pipid,0.6043489969031911
103,plump,0.7295677931870204
104,pichi,0.7054665409990575
105,blunk,0.8730981553790225
106,guppy,0.6183519590682645
107,gundy,0.8578160764777164
108,lilty,0.9007001481082537
109,bifid,0.6421166015887976
110,lindy,1.0638211929446613
111,tutti,0.6990709573178941
112,winch,0.8478524303217988
113,thumb,0.8174902383196445
114,tipup,0.8514204927965531
115,bully,0.6983304160495489
116,hyphy,0.4402181230644944
117,bluid,0.99239262151609
118,punji,0.8652888110946546
119,niffy,0.7319240608590278
120,gyppy,0.4278982092365693
121,cluck,0.6808267133432072
122,build,0.99239262151609
123,filly,0.7463309546250169
124,ghyll,0.6396256900498183
125,fluff,0.4989228490642251
126,huzzy,0.5087518513531709
127,mumph,0.6253534401508011
128,lucid,1.0198599703783493
129,until,1.1529554328800322
130,ticky,0.9227817422916386
131,chimb,0.8215295543288004
132,limbi,0.7824828329069611
133,chunk,0.7963511512050626
134,gucky,0.722229702437054
135,clung,0.9052107176518109
136,hinky,0.9004981823077959
137,whiny,0.8625286118217316
138,qubit,0.8244243974686953
139,whizz,0.5152820789013061
140,whity,0.8714824289753602
141,kylix,0.8067860508953817
142,lying,1.0093577487545442
143,dight,0.928234818903999
144,bivvy,0.6056281136394237
145,kibbi,0.5086845294196849
146,hudud,0.4924599434495759
147,dingy,0.947286926080517
148,tummy,0.7297024370539922
149,filmi,0.7410125218796284
150,zinky,0.8009963646155918
151,thymi,0.9491046182846371
152,filii,0.5883936986670257
153,limby,0.9404200888649522
154,muffy,0.5753332435707553
155,mixup,0.7971590144068937
156,fugly,0.7744715228221355
157,infix,0.595799111350478
158,unity,1.07674700417396
159,kilim,0.779655311700552
160,knick,0.7558906691800189
161,chuck,0.576612360306988
162,kitul,1.0461828463713478
163,lingy,1.0093577487545442
164,thick,0.8947758179614919
165,unhip,0.9723980072707689
166,pulut,0.8056415780261209
167,flunk,0.8316278443516898
168,cubby,0.6074458058435438
169,piggy,0.7078228086710651
170,yukky,0.4613572101790763
171,culty,0.9544903729635115
172,hubby,0.5941160630133298
173,fubby,0.5385081459539518
174,pinny,0.8099501817692204
175,lucky,0.8387639693011983
176,punky,0.8334455365558099
177,pugil,0.9744849872088326
178,nimby,0.9260131950989633
179,width,0.8856200350074054
180,vinic,0.6948969974417665
181,milch,0.9398815133970647
182,piing,0.7696243436111485
183,putti,0.8514204927965531
184,gunny,0.6857412144876801
185,dizzy,0.6403662313181635
186,zingy,0.8056415780261209
187,cutch,0.6923387639693012
188,typic,0.9621650733809075
189,icing,0.760535882590548
190,cubit,0.9581257573717518
191,butch,0.8081324895651003
192,zhuzh,0.35081459539517973
193,fundi,0.9365154167227683
194,incut,1.0620708226740272
195,lumbi,0.9729365827386562
196,ditzy,0.8690588393698667
197,unkid,0.9751582065436919
198,linum,1.0768816480409318
199,pinky,0.9229163861586105
200,phynx,0.6817692204120103
201,mundu,0.7348862259324088
202,thymy,0.6691800188501413
203,built,1.049010367577757
204,kinky,0.7705668506799516
205,mvuli,0.9091153897939949
206,mutic,0.9949508549885553
207,bubby,0.4641847313854854
208,tinny,0.8862932543422647
209,upful,0.651272384542884
210,gutty,0.6946950316413087
211,pilum,1.009492392621516
212,titin,0.7283559983842736
213,uncut,0.7821462232395314
214,kinin,0.6126295947219604
215,hippy,0.7201427224989901
216,tight,0.7561599569139625
217,fitly,0.9750235626767201
218,mythy,0.6691800188501413
219,kwink,0.6876262286252861
220,flyby,0.5822000807863201
221,unlid,1.0963376868183654
222,piccy,0.7334724653292043
223,whiff,0.5591759795341322
224,idyll,0.8440824020465868
225,nimbi,0.7680759391409722
226,cutty,0.720344688299448
227,withy,0.8714824289753602
228,pfftt,0.4553655580988286
229,minxy,0.8320317759526054
230,muntu,0.7915039719940756
231,zippy,0.620640904806786
232,mugil,0.9747542749427763
233,yippy,0.5902113908711458
234,jimmy,0.6133028140568197
235,quich,0.7531304699070958
236,milky,0.9375925676585432
237,xylic,0.8370809209640501
238,nucin,0.833378214622324
239,nippy,0.8099501817692204
240,ludic,1.0198599703783493
241,humic,0.8961895785646964
242,ducky,0.7766931466271711
243,punim,0.9950854988555271
244,vigil,0.6836542345496163
245,dutch,0.8644136259593376
246,dilly,0.8440824020465868
247,wicky,0.7690857681432611
248,fifth,0.7128719536825098
249,nudzh,0.7426282482832907
250,tumid,1.0237646425205331
251,unlit,1.1529554328800322
252,hutch,0.6923387639693012
253,yuppy,0.5007405412683452
254,pinup,0.8424666756429244
255,titup,0.8514204927965531
256,bludy,0.8704052780395853
257,buzzy,0.49461424532112563
258,glift,0.9346977245186482
259,butyl,0.9270230241012521
260,flick,0.8446209775144742
261,fluid,0.9509223104887572
262,funny,0.6424532112562272
263,nicht,1.0015484044701763
264,bucku,0.5624747542749428
265,glitz,0.890803823885822
266,vughy,0.6479062878685876
267,mungy,0.8383600377002828
268,kilty,1.0136663524976437
269,biddy,0.7257304429783223
270,mulch,0.8504106637942642
271,binky,0.8863605762757506
272,pigly,0.9419684933351286
273,cinct,0.871617072842332
274,bizzy,0.5840850949239262
275,tizzy,0.6969839773798303
276,bingy,0.8910057896862797
277,bumph,0.7411471657466002
278,lipin,0.8861586104752929
279,mingy,0.9278308873030834
280,unify,0.922377810690723
281,humph,0.6253534401508011
282,mutum,0.571765181096001
283,minny,0.8102194695031641
284,quill,0.7140837484852565
285,humpy,0.7832906961087922
286,tippy,0.818903998922849
287,yummy,0.501009829002289
288,child,0.9593375521744985
289,tying,1.0039046721421838
290,wimpy,0.8178268479870742
291,cuppy,0.6440016157264037
292,vinyl,0.9437188636057627
293,bight,0.8719536825097617
294,mudif,0.8693954490372964
295,mujik,0.7587855123199139
296,mungi,0.9603473811767874
297,cling,0.9946815672546115
298,clift,0.9603473811767874
299,divvy,0.661909250033661
300,vichy,0.7630267941295275
301,zilch,0.8176922041201024
302,chink,0.8858220008078632
303,puggy,0.6183519590682645
304,light,0.9903056415780261
305,figgy,0.6297966877608725
306,bitch,0.8976033391679009
307,phizz,0.5926349804766393
308,dying,0.947286926080517
309,diddy,0.6099367173825232
310,quipu,0.6322875992998519
311,dukun,0.6952336071091961
312,mucid,0.9383331089268884
313,pupil,0.8568735694089135
314,thump,0.8540460482025044
315,flitt,0.817086306718729
316,zuzim,0.6534266864144338
317,jitty,0.6893765988959203
318,piqui,0.6322875992998519
319,pumpy,0.6533593644809479
320,fungi,0.8820519725326511
321,whipt,0.865894708496028
322,pudgy,0.7904268210583008
323,bungy,0.8015349400834793
324,night,0.9758987478120371
325,bulky,0.811296620438939
326,nudgy,0.8578160764777164
327,unbid,0.977985727750101
328,tulip,1.0855661774606167
329,bunjy,0.7067456577352902
330,quint,0.9283694627709708
331,culch,0.6977918405816615
332,dubby,0.6362595933755217
333,mifty,0.8934967012252591
334,fluky,0.7698263094116063
335,mummy,0.501009829002289
336,bundt,0.9267537363673085
337,fulth,0.8575467887437728
338,luvvy,0.6345092231048876
339,ditty,0.8386293254342265
340,dully,0.7546115524437862
341,mitch,0.9344284367847044
342,klutz,0.7966877608724923
343,clink,0.9900363538440824
344,guimp,0.8929581257573718
345,biggy,0.6712669987882052
346,pigmy,0.8604416318836677
347,phpht,0.5109734751582066
348,gitch,0.899421031372021
349,funic,0.9077016291907903
350,mukim,0.7359633768681837
351,pubic,0.8817826847987075
352,twill,0.8177595260535883
353,lipid,0.8384946815672546
354,kilig,0.7446479062878686
355,chivy,0.7630267941295275
356,xviii,0.35370943853507475
357,gippy,0.7078228086710651
358,lungi,1.0418742426282483
359,bunch,0.7991786724114717
360,digit,0.7983034872761545
361,undug,0.6998788205197253
362,nyung,0.6857412144876801
363,bliny,1.0075400565504242
364,kicky,0.6940891342399353
365,vuggy,0.5179749562407432
366,mucin,0.9859970378349266
367,ditch,0.9538844755621382
368,ilium,0.8571428571428571
369,bumpy,0.769153090076747
370,fundy,0.8145280732462636
371,fichu,0.8178941699205601
372,pluty,0.963578833984112
373,dumpy,0.8254342264709843
374,dunch,0.8554598088057089
375,clipt,1.03837350208698
376,chiti,0.7818096135721018
377,putid,1.0234953547865895
378,illth,0.8726942237781069
379,cuddy,0.6637269422377811
380,fixit,0.6047529285041067
381,dumky,0.7860508953817154
382,uplit,1.0855661774606167
383,fitch,0.8561330281405682
384,pyuff,0.5750639558368116
385,gliff,0.706005116466945
386,kight,0.8691261613033526
387,hitch,0.7818096135721018
388,hiply,0.9542884071630537
389,pinch,0.925205331897132
390,titty,0.6665544634441901
391,hight,0.7561599569139625
392,tilly,0.9007001481082537
393,mulct,0.949171940218123
394,lynch,0.8850141376060321
395,quiff,0.5542614783896593
396,pilin,0.8861586104752929
397,hilch,0.787262690184462
398,bundu,0.6980611283156052
399,bling,0.9672142183923522
400,thunk,0.8817826847987075
401,innit,0.7283559983842736
402,dicht,0.9538844755621382
403,culti,1.076477716440016
404,blimp,0.93483236838562
405,civil,0.7093038912077555
406,undid,0.8621920021543019
407,duply,0.9069610879224451
408,pipul,0.8568735694089135
409,imply,0.976975898747812
410,icily,0.8152686145146089
411,immix,0.45435572909653965
412,civic,0.47515820654369195
413,linin,0.733809074996634
414,pithy,0.9488353305506935
415,unfix,0.7862528611821732
416,mimic,0.5758044971051569
417,flyin,0.9660697455230914
418,mutti,0.8516897805304968
419,untin,0.9188097482159687
420,junky,0.7039181365288811
421,buggy,0.5817961491854046
422,binit,0.8441497239800727
423,fuddy,0.5947892823481891
424,lupin,1.076612360306988
425,mutch,0.8449575871819038
426,thilk,0.985660428167497
427,plunk,0.9096539652618824
428,kindy,0.9426417126699879
429,unput,0.791234684260132
430,ictic,0.6518782819442575
431,pungy,0.838090749966339
432,fuggy,0.5403258381580719
433,muggy,0.6186212468022082
434,gully,0.700148108253669
435,milty,1.0533189713208564
436,michi,0.7057358287330012
437,lytic,1.0439612225663122
438,nicky,0.9138279251380099
439,twilt,0.8177595260535883
440,muzzy,0.5314393429379292
441,chynd,0.8229433149320049
442,cumin,0.9859970378349266
443,tinct,0.871617072842332
444,mucky,0.7572371078497374
445,whift,0.7878685875858354
446,linty,1.1204389390063283
447,blink,0.9625690049818231
448,blitz,0.8889861316817019
449,zizit,0.5390467214218392
450,vivid,0.5039719940756698
451,unmix,0.8645482698263094
452,nihil,0.8637404066244783
453,buffy,0.5385081459539518
454,livid,0.7381176787397334
455,hilum,0.9870741887707015
456,pungi,0.9600780934428437
457,fuffy,0.4227144203581527
458,filmy,0.8989497778376195
459,humid,0.9250033660966743
460,kylin,1.0047125353440152
461,vying,0.8271845967416184
462,ungum,0.6804227817422916
463,gilpy,0.9419684933351286
464,nitty,0.8862932543422647
465,djinn,0.6945603877743369
466,mufti,0.9260131950989633
467,hylic,0.9451999461424532
468,titch,0.7818096135721018
469,tyiyn,0.8862932543422647
470,fuzil,0.8092769624343611
471,tichy,0.9397468695300929
472,nutty,0.7968224047394641
473,tumpy,0.8820519725326511
474,dictu,1.014406893765989
475,think,0.971253534401508
476,micht,0.9344284367847044
477,gilly,0.7896189578564696
478,chich,0.5531170055203986
479,duddy,0.5204658677797226
480,clint,1.1057627575063955
481,itchy,0.9397468695300929
482,huffy,0.5526457519859971
483,civvy,0.633095462501683
484,pling,1.003770028275212
485,tubby,0.6928773394371887
486,clump,0.8728288676450787
487,gulpy,0.852497643732328
488,ginch,0.8904672142183924
489,cunny,0.7113908711458193
490,chill,0.787262690184462
491,cully,0.7257977649118083
492,filch,0.8615861047529285
493,tilth,0.8726942237781069
494,juicy,0.7943988151339706
495,bufty,0.767200754005655
496,plumy,0.8875050491450115
497,pluff,0.651272384542884
498,phutu,0.7014272249899017
499,pully,0.7348862259324088
500,cupid,0.9380638211929446
501,unply,0.9546250168304834
502,nubby,0.68392352228356
503,flint,1.0368250976168036
504,glyph,0.7919752255284772
505,ciggy,0.6987343476504645
506,duing,0.979803419954221
507,yucch,0.6215834118755891
508,nully,0.8022754813518245
509,witty,0.7415510973475158
510,fudgy,0.7124007001481083
511,twixt,0.605426147838966
512,quick,0.7361653426686414
513,bigly,0.9054126834522688
514,nunky,0.681096001077151
515,unzip,0.8728961895785647
516,unfit,0.9931331627844352
517,muddy,0.6730846909923253
518,piyut,1.0093577487545442
519,wingy,0.8502086979938064
520,plumb,0.8453615187828194
521,nibby,0.7733943718863606
522,minim,0.652282213545173
523,pluck,0.8331762488218661
524,inwit,0.8033526322875993
525,timid,0.8333108926888381
526,whilk,0.8319644540191194
527,huggy,0.5959337552174498
528,zincy,0.8312912346842601
529,kulfi,0.891813652888111
530,zymic,0.7641712669987882
531,biccy,0.6969166554463444
532,intil,0.9625016830483372
533,glint,1.0801131008482563
534,gunky,0.7987074188770702
535,blimy,0.9404200888649522
536,kiddy,0.7229029217719133
537,hulky,0.8254342264709843
538,dimly,0.9967012252591895
539,buppy,0.6165342668641444
540,fight,0.830483371482429
541,winky,0.8455634845832772
542,gynny,0.49528746465598494
543,nifty,0.9606166689107312
544,hunch,0.6833849468156725
545,hully,0.7124680220815942
546,funky,0.7554194156456173
547,guggl,0.5422108522956779
548,ubity,0.9728019388716844
549,buffi,0.6604954894304564
550,picul,1.0001346438669718
551,fuzzy,0.4531439342937929
552,plung,0.9142991786724115
553,dippy,0.7622862528611821
554,punty,0.949171940218123
555,miffy,0.6648040931735559
556,dinky,0.9426417126699879
557,tinty,0.8862932543422647
558,gulch,0.8154032583815807
559,butty,0.6928773394371887
560,unwit,0.9938063821192945
561,bunty,0.9126161303352632
562,linky,1.0047125353440152
563,pikul,0.9698397737983034
564,chimp,0.8580853642116602
565,midgy,0.8801669583950451
566,clunk,0.9005655042412818
567,cippi,0.5755352093712132
568,ching,0.8904672142183924
569,nummy,0.7207486199003635
570,chump,0.7686145146088595
571,tunny,0.7968224047394641
572,jumby,0.6396256900498183
573,ulmin,1.0768816480409318
574,blunt,0.9888245590413357
575,chili,0.787262690184462
576,mindi,0.8243570755352093
577,bunny,0.68392352228356
578,blini,0.849602800592433
579,flimp,0.8933620573582873
580,widdy,0.684933351285849
581,cubic,0.7294331493200484
582,duchy,0.7936582738656254
583,bluff,0.6147165746600243
584,buyin,0.9638481217180558
585,cynic,0.8008617207486199
586,kudzu,0.5059243301467619
587,dungy,0.8578160764777164
588,zitty,0.6969839773798303
589,quilt,0.9427763565369598
590,milly,0.8246263632691531
591,nitid,0.90043086037431
592,lunch,0.9175306314797361
593,lippy,0.8243570755352093
594,linch,1.0070014810825367
595,yucky,0.6046182846371347
596,witch,0.8568062474754274
597,munch,0.8360037700282752
598,muhly,0.8650868452941969
599,putty,0.7294331493200484
600,xylyl,0.4138952470714959
601,zimbi,0.5787666621785378
602,filum,0.9314662717113236
603,villi,0.566042816749697
604,puppy,0.5007405412683452
605,pudic,0.9380638211929446
606,willy,0.7470041739598762
607,guilt,1.0508280597818769
608,dicky,0.8661639962299718
609,cwtch,0.5768816480409318
610,pittu,0.8514204927965531
611,minty,1.0389120775548675
612,cylix,0.8370809209640501
613,finny,0.7319240608590278
614,jinni,0.5224855257843005
615,jiggy,0.5782954086441363
616,pubby,0.6165342668641444
617,unpin,0.8424666756429244
618,hilly,0.8019388716843948
619,tutty,0.5770836138413895
620,ducti,1.014406893765989
621,lummy,0.7351555136663525
622,putin,1.0711592836946278
623,gulfy,0.7744715228221355
624,flump,0.8038912077554867
625,gummi,0.7406085902787128
626,mudim,0.7950720344688299
627,dhuti,1.001077150935775
628,ninth,0.858287330012118
629,cutup,0.7147569678201158
630,pulli,0.8568735694089135
631,finch,0.8471792109869395
632,nying,0.7752120640904807
633,jutty,0.5999057492931197
634,bulgy,0.8159418338494682
635,cinch,0.7728557964184731
636,mucic,0.7662582469368521
637,kitty,0.7795206678335802
638,dummy,0.6730846909923253
639,tunic,1.0620708226740272
640,thigh,0.7561599569139625
641,duppy,0.6728154032583816
642,filth,0.9470176383465733
643,thill,0.8726942237781069
644,hying,0.905143395718325
645,tupik,0.9643866971859432
646,punch,0.8357344822943314
647,chick,0.6660832099097886
648,guild,0.9942103137202101
649,micky,0.846707957452538
650,pippy,0.5902113908711458
651,bilgy,0.9054126834522688
652,pulik,0.9698397737983034
653,cliff,0.7316547731250842
654,ficin,0.7172478793590952
655,wuddy,0.5954625016830484
656,pulpy,0.7348862259324088
657,bicky,0.8098828598357345
658,jumpy,0.6761814999326781
659,limit,0.8953817153628653
660,linux,0.9460751312777703
661,whump,0.7003500740541269
662,input,1.0711592836946278
663,dunny,0.7402046586777973
